country,countryname,party,partyname,date,title
83,Estonia,83952,Estonian United People’s Party,199903,‘Principal Standpoints‘ (Russian version)
84,Georgia,84041,United Opposition National Council/Rights,200805,საგურამოს მანიფესტი
84,Georgia,84042,Bidzina Ivanishvili - Georgian Dream,201210,საარჩევნო პროგრამა
84,Georgia,84095,Round Table - Free Georgia,199010,Political and Economic Platform of Roundtable-Free Georgia
84,Georgia,84110,Green Party of Georgia,199210,Platform ‘92 of the Georgian Greens
84,Georgia,84220,Communist Party of Georgia,199010,Election Program of the Communist Party of Georgia
84,Georgia,84221,Election Bloc ‘Peace’,199210,Pre-Election Programme of the Election Bloc ‘Mshvidoba’
84,Georgia,84222,Georgian Workers’ Socialist Party,199210,Pre-Election Programme of the Georgian Workers’ Socialist Party
84,Georgia,84223,Socialist Party of Georgia,199511,Pre-Election Programme
84,Georgia,84223,Socialist Party of Georgia,199910,On the Verge of the Third Millennium
84,Georgia,84321,Social Democratic Party of Georgia,199210,Pre-Election Declaration of the Georgian Social Democratic Party
84,Georgia,84322,Georgian Social Justice Union,199210,Programme of the Georgian Social Justice Union
84,Georgia,84323,Citizens’ Union of Georgia,199511,Pre-Election Programme
84,Georgia,84323,Citizens’ Union of Georgia,199910,‚From Stability to Welfare‘
84,Georgia,84411,Charter 91,199210,Pre-election Platform of the ‘Charter ‘91’
84,Georgia,84421,Election Bloc ‘Oktober 11’,199210,Pre-Election Programme of the Election Bloc ‘October 11’
84,Georgia,84422,‘Unity' Bloc,199210,Pre-Election Programme of the Bloc ‘Ertoba’ (The document comprises an economic part only. Other documents have not been published)
84,Georgia,84423,Democratic Party,199210,Election Programme of the Democratic Party
84,Georgia,84424,All-Georgian Revival Union,199511,Pre-Election Programme
84,Georgia,84424,Bloc ‘Georgia's Revival’,199910,Pre-Election Programme
84,Georgia,84424,Union for the Democratic Revival,200311,Union of the Democratic Revival’s Programme
84,Georgia,84425,Bloc ‘Progress’,199511,Pre-Election Programme
84,Georgia,84426,Political Alliance ‘Support’,199511,Pre-Election Programme
84,Georgia,84427,Reformers' Union of Georgia - National Concord,199511,Pre-Election Programme
84,Georgia,84428,Industry will save Georgia,199910,‚Major Programme Principles‘
84,Georgia,84428,Industry will save Georgia,200403,Let us Build Georgia Together
84,Georgia,84428,Industry will save Georgia,201610,პოლიტიკური გაერთიანება მრეწველობა გადაარჩენს საქართველოს პროგრამა
84,Georgia,84429,Georgian Labour Party,200311,For Saving the Country
84,Georgia,84429,Georgian Labour Party,200805,მეტეხის ვალდებულება. შალვა ნათელაშვილის. საპრეზიდენტო პროგრამა
84,Georgia,84429,Georgian Labour Party,202010,"საარჩევნო პროგრამა 2020 ""მომავალი შენია"""
84,Georgia,84430,Burjanadze - Democrats Bloc,200311,The Basic Principles of the State Development of Georgia
84,Georgia,84431,New Rights,200311,"900 Days of Renweal, Building, and Employment"
84,Georgia,84431,New Rights,200403,"900 Days of Renweal, Building, and Employment"
84,Georgia,84432,Election Bloc ‘For a New Georgia’,200311,From Stability to Development
84,Georgia,84435,Strategy Aghmashenebeli,202010,სოფლის მეურნეობის განვითარების ქართული მოდ
84,Georgia,84440,Republican Party of Georgia,200805,საქართველოს რესპუბლიკური პარტიის წინასაარჩევნო განაცხადი
84,Georgia,84445,Try for Georgia,202010,ლელოს „მარშალის გეგმა“ საქართველოს რეკონსტრუ
84,Georgia,84450,Georgian Dream - Democratic Georgia,201610,"საარჩევნო პროგრამა 2016 წლის საპარლამენტო არჩევნები თავისუფლება, სწრაფი განვითარება, კეთილდღეობა"
84,Georgia,84450,Georgian Dream - Democratic Georgia,202010,საარჩევნო პროგრამა - 2020 
84,Georgia,84460,New Political Center - Girchi,202010,რა უნდა გირჩს?![YouTube videos]
84,Georgia,84521,Union of God’s Children of Georgia,199210,Election Platform of the Georgian God’s Childrens Union
84,Georgia,84530,Christian-Democratic Movement,200805,ცვლილებების დროა
84,Georgia,84610,European Georgia - Movement for Liberty,202010,ევროპული საქართველოს 2020 წლის საარჩევნო პროგ
84,Georgia,84710,Union of Georgian Traditionalists,199210,Election Platform of the Union of Georgian Traditionalists
84,Georgia,84710,Union of Georgian Traditionalists,199511,Pre-Election Programme
84,Georgia,84711,National Democratic Party,199210,A. Election Platform of the National Democratic Party (political part); B. Election Economic Programme of the NDP
84,Georgia,84711,National Democratic Party,199511,Through Justice and Reforms to an Independent and Democratic Georgia
84,Georgia,84712,Ilia Chavchavadze Society,199210,Pre-Election Programme of the I. Chavchavadze Society
84,Georgia,84713,Merab Kostava Society,199210,Election Programme of the All-Georgian M. Kostava Society
84,Georgia,84714,Union of National Agreement and Revival of Georgia,199210,Pre-Election Platform of the Georgian Union of National Concord and Revival
84,Georgia,84715,Georgian National Independent Party,199210,Election Programme of the Georgian National Independence Party
84,Georgia,84716,Bloc ‘Saakashvili - National Movement’,200311,The Basic Principles of the National Movement’s Election Programme
84,Georgia,84716,United National Movement,200403,The Basic Principles of the National Movement’s Election Programme
84,Georgia,84716,United National Movement,200805,საქმე ლაპარაკის ნაცვლად
84,Georgia,84716,United National Movement,201210,"ხელშეკრულება საქართველოსთან. საქართველოს სამთავრობო პროგრამა -,,მეტი სარგებელი ხალხს“ 2012 - 2016"
84,Georgia,84716,United National Movement,201610,პროგრამა
84,Georgia,84716,United National Movement,202010,მდიდარი საქართველოძლიერი ოჯახი
84,Georgia,84720,Popular Front,199010,საქართველოს სახალხო ფრონტის პროგრამა საქართველოს უზენაესი საბჭოს მუშაობისა უახლოესი თვეებისათვის
84,Georgia,84730,Alliance of Patriots of Georgia,201610,საქართველოს პატრიოტი. ერთი გული - მამაცი და ღირსეული
84,Georgia,84730,Alliance of Patriots of Georgia,202010,საქართველოს პატრიოტთა ალიანსის სრული საარჩევნო პროგრამა [manifesto printed in party newspaper]
84,Georgia,84810,All-Georgian Farmers’ Union,199210,Pre-Election Programme
84,Georgia,84951,People’s Friendship and Justice,199210,Party of Friendship of the People and Justice (Pre-election Platform)
84,Georgia,84952,Democratic Georgia,199010,დემოკრატიული საქართველოს წინასაარჩევნო პროგრამა
85,German Democratic Republic,85111,Green Party-Independent Women's League,199003,",,მეტი სარგებელი ხალხს“ 2012 - 2012"
85,German Democratic Republic,85112,Alliance 90,199003,Wahlprogramm
85,German Democratic Republic,85210,United Left Action Alliance,199003,Vorläufiges Programm der Vereinigten Linken zu den Wahlen am 18. März 1990
85,German Democratic Republic,85221,Party for Democratic Socialism,199003,Wahlprogramm der PDS
85,German Democratic Republic,85320,Social Democratic Party of Germany,199003,Grundsatzprogramm
85,German Democratic Republic,85421,Free Democratic Party,199003,Liberales Manifest der F.D.P. – Länderverbände der DDR
85,German Democratic Republic,85422,Liberal Democratic Party,199003,"Wahlprogramm, Die Liberalen im Bund Freier Demokraten"
85,German Democratic Republic,85423,German Forum Party,199003,Programm
85,German Democratic Republic,85424,National Democratic Party of Germany,199003,Wahlprogramm
85,German Democratic Republic,85429,Alliance of Free Democrats,199003,Average of (85421 + 85422 + 85423)
85,German Democratic Republic,85521,Christian Democratic Union,199003,Grundsätze für das Programm der CDU
85,German Democratic Republic,85522,German Social Union,199003,Grundsatzprogramm der Deutschen Sozialen Union
85,German Democratic Republic,85523,Democratic Opening,199003,Programm; Leipziger Programm vom 17. Dezember 1989
85,German Democratic Republic,85524,Democratic Peasants’ Party of Germany,199003,Programm der Demokratischen Bauernpartei Deutschlands
85,German Democratic Republic,85901,Democratic Women’s League,199003,Programm
86,Hungary,86110,Politics Can Be Different,201004,"A fenntartható jövő, a befogadó társadalom és a megújuló demokrácia stratégiája"
86,Hungary,86110,Politics Can Be Different,201404,AZ LMP VÁLASZTÁSI PROGRAMJA 2014
86,Hungary,86110,Politics Can Be Different,201804,Választási program 2018
86,Hungary,86111,Dialogue for Hungary,201804,"Mindenki számít! Karácsony Gergely, a párbeszéd miniszterelnök-jelöltjének programja"
86,Hungary,86220,Hungarian Socialist Party,199003,Programme Declaration of the Hungarian Socialist Party
86,Hungary,86220,Hungarian Socialist Party,199405,"For a Modern, Democratic Hungary"
86,Hungary,86220,Hungarian Socialist Party,199805,Az MSZP választási programja
86,Hungary,86220,Hungarian Socialist Party,200204,Jóléti rendszerváltást
86,Hungary,86220,Hungarian Socialist Party,200604,"Hajrá, Magyarország! A cselekvő nemzet programja"
86,Hungary,86220,Hungarian Socialist Party,201004,"Nemzeti modernizáció, összetartó közösség"
86,Hungary,86220,Hungarian Socialist Party,201404,"IGAZSÁG, BIZTONSÁG, SZABADSÁG, JÓLÉT"
86,Hungary,86220,Hungarian Socialist Party,201804,Tegyünk igazságot! Választási program 2018
86,Hungary,86221,Democratic Coalition,201404,Európai Magyarországot! A Demokratikus Koalíció programja 2013
86,Hungary,86221,Democratic Coalition,201804,Sokak magyarországa. A demokratikus koalíció programja
86,Hungary,86320,Hungarian Social Democratic Party,199003,"Social Democrats, who are they?"
86,Hungary,86320,Hungarian Social Democratic Party,199405,A MAGYARORSZÁGI SZOCIÁLDEMOKRATA PÁRT (MSZDP) VÁLASZTÁSI PROGRAMJA
86,Hungary,86320,Hungarian Social Democratic Party,200604,"Erős köztársaság, sikeres Magyarország"
86,Hungary,86320,Hungarian Social Democratic Party,201004,A Magyarországi Szociáldemokrata párt választási programja
86,Hungary,86340,Together 2014 -Dialogue for Hungary Electoral Alliance,201404,"A te jövőd. Haza és haladás, szolidaritás és Európa"
86,Hungary,86340,Together 2014 -Dialogue for Hungary Electoral Alliance,201804,Együtt. Európai élet az Együtt magyarországán
86,Hungary,86421,Federation of Young Democrats,199003,Summary of the Programme Accepted on the Second Congress of the League of Young Democrats
86,Hungary,86421,Federation of Young Democrats,199405,Election Programme
86,Hungary,86421,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,199805,‚Szabadság és jólét ‘
86,Hungary,86421,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,200204,A jövö elkezdödött
86,Hungary,86421,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party,200604,"Hajrá, Magyarország! A cselekvő nemzet programja"
86,Hungary,86421,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party,201004,Nemzeti ügyek politikája
86,Hungary,86421,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party,201404,2014-es évértékelő beszéd - 2014 február 17
86,Hungary,86421,Alliance of Federation of Young Democrats - Christian Democratic People's Party,201804,Orbán Viktor beszéde a Fidesz kampányzáró eseményén [Campaign speech of party leader]
86,Hungary,86422,Alliance of Free Democrats,199003,Who are the Free Democrats?
86,Hungary,86422,Alliance of Free Democrats,199405,We know. We dare. We act. There is a way out
86,Hungary,86422,Alliance of Free Democrats,199805,Modern európai Magyarország
86,Hungary,86422,Alliance of Free Democrats,200204,A Korszakváltás programja
86,Hungary,86422,Alliance of Free Democrats,200604,"Szabadság, verseny, szolidaritás 2006-2010"
86,Hungary,86521,Hungarian Democratic Forum,199003,Programme of the Hungarian Democratic Forum
86,Hungary,86521,Hungarian Democratic Forum,199405,Election Programme
86,Hungary,86521,Hungarian Democratic Forum,199805,‚Biztonsgágot a mindennapoknak!‘
86,Hungary,86521,Hungarian Democratic Forum,200204,Az MDF programjának tézisei a 2002. évi választásokra.
86,Hungary,86521,Hungarian Democratic Forum,200604,‚A normális Magyarországért‘
86,Hungary,86522,Christian Democratic People’s Party,199003,The Christian Way
86,Hungary,86522,Christian Democratic People’s Party,199405,For a Society where Man is in the Centre
86,Hungary,86522,Christian Democratic People’s Party,199805,CUM DEO PRO PATRIA ET LIBERTATE! CSALÁDOK PÁRTJA A KERESZTÉNYDEMOKRATA NÉPPÁRT PROGRAMJA 1998
86,Hungary,86620,Hungarian Justice and Life Party,199805,A nemzetépítõ állam
86,Hungary,86710,Movement for a Better Hungary,201004,Radikális változás. A Jobbik országgyűlési programja a nemzeti önrendelkezésért és a társadalmi igazságosságért
86,Hungary,86710,Movement for a Better Hungary,201404,Kimondjuk. Megoldjuk. A Jobbik országgyűlési választási programja a nemzet felemelkedéséért
86,Hungary,86710,Movement for a Better Hungary,201804,"Magyar szívvel, józan ésszel, tiszta kézzel. A jobbik 2018. As választási programja"
86,Hungary,86810,Independent Smallholders’ Party,199003,What does the Independent Smalholders’ Party Want?
86,Hungary,86810,Independent Smallholders’ Party,199405,"Statement of the Party of Independent Small-Holders, Agricultural Workers and Bourgeoisie"
86,Hungary,86810,Independent Smallholders’ Party,199805,Hazánk holnap
86,Hungary,86810,Independent Smallholders’ Party,200204,A Független Kisgazdapárt 2002. évi rövidített választási programja
86,Hungary,86811,Agrarian Alliance,199003,Summary of the Election Programme of the Agrarian Coalition
87,Latvia,87021,Concord Centre,200610,"Latvijā, kurā ir vieta katram. ""Saskaņas Centrs"" priekšvēlēšanu programma"
87,Latvia,87021,Concord Centre,201010,"Politisko partiju apvienība ""Saskaņas Centrs"". Priekšvēlēšanu programma. 2010.gada 2.oktobra 10.Saeimas vēlēšanas"
87,Latvia,87021,Concord Centre,201109,"Politisko partiju apvienība ""Saskaņas Centrs"". Priekšvēlēšanu programma"
87,Latvia,87041,‘Latvia's First Party' and ‘Latvian Way' Union,200610,"Latvijas Pirmās partijas un partijas ""Latvijas Ceļš"" vēlēšanu apvienība. Priekšvēlēšanu programma"
87,Latvia,87042,Development/For!,201810,Mūsu apvienības mērķis ir moderna un taisnīga Latvija vienotā Eiropā.
87,Latvia,87061,For a Good Latvia,201010,"Partiju apvienība ""Par Labu Latviju"". Priekšvēlēšanu programma. 2010.gada 2.oktobra 10.Saeimas vēlēšanas"
87,Latvia,87062,Unity,201010,VIENOTĪBA. Priekšvēlēšanu programma. 2010.gada 2.oktobra 10.Saeimas vēlēšanas
87,Latvia,87062,Unity,201109,Vienotība. Priekšvēlēšanu programma
87,Latvia,87062,Unity,201410,Priekšvēlēšanu programma
87,Latvia,87062,Unity,201810,Programma Latvijas izaugsmei
87,Latvia,87071,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',201010,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK"". Priekšvēlēšanu programma. 2010.gada 2.oktobra 10.Saeimas vēlēšanas"
87,Latvia,87071,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',201109,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK"" priekšvēlēšanu programma"
87,Latvia,87071,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',201410,Priekšvēlēšanu programma
87,Latvia,87071,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',201810,Nacionālās apvienības galvenais mērķis vienmēr bijis un būs latviska Latvija.
87,Latvia,87110,Greens' and Farmers’ Union,200210,Zaļo un Zemnieku savienības priekšvēlēšanu programma
87,Latvia,87110,Greens' and Farmers’ Union,200610,Zaļo un Zemnieku savienība. Priekšvēlēšanu programma
87,Latvia,87110,Greens' and Farmers’ Union,201010,Zaļo un Zemnieku savienība. Priekšvēlēšanu programma. 2010.gada 2.oktobra 10.Saeimas vēlēšanas
87,Latvia,87110,Greens' and Farmers’ Union,201109,Zaļo un Zemnieku savienība priekšvēlēšanu programma
87,Latvia,87110,Greens' and Farmers’ Union,201410,Priekšvēlēšanu programma
87,Latvia,87110,Greens' and Farmers’ Union,201810,Ar pārliecību par stabilu izaugsmi un dzīves kvalitātes pieaugumu katram Latvijas iedzīvotājam!
87,Latvia,87220,Harmony for Latvia - Rebirth of the Economy,199306,Special Election Newspaper
87,Latvia,87310,Latvian Socialist Party,199509,Latvian Socialist Party
87,Latvia,87311,Latvian Social Democratic Alliance,199810,"LSDP programmatiskais modelis, tā zinātniskais un faktu pamatojums"
87,Latvia,87320,Latvian Unity Party,199509,Latvian Unity Party
87,Latvia,87340,"Social Democartic Party ""Harmony""",201410,Priekšvēlēšanu programma
87,Latvia,87340,"Social Democartic Party ""Harmony""",201810,"Par pārmaiņām, kas darīs Latviju vienotāku un sociāli taisnīgāku!"
87,Latvia,87410,Latvian Way Union,199306,Latvia 2000. Programme of Reforms for the National Economy of Latvia
87,Latvia,87410,Latvian Way Union,199509,Union Latvia’s Way
87,Latvia,87410,Latvian Way Union,199810,Savienibas Latvijas celš programma
87,Latvia,87410,Latvian Way Union,200210,Savienibas Latvijas celš priekšvēlēšanu programma
87,Latvia,87411,Democratic Party ‘Saimnieks’,199509,Democratic Party ‘Saimnieks’
87,Latvia,87420,Latvian Liberal Party,199306,Latvian Liberal Party Manifesto
87,Latvia,87421,National Harmony Party,199509,People’s Harmony Party
87,Latvia,87421,National Harmony Party,199810,Sabiedribas integracija un socialais taisnigums
87,Latvia,87422,For Human Rights in a United Latvia,200210,Priekšvēlēšanu Programma
87,Latvia,87422,For Human Rights in a United Latvia,200610,"Politisko organizāciju apvienība ""Par cilvēka tiesībām vienotā Latvijā"".Priekšvēlēšanu programma"
87,Latvia,87423,New Era,200210,Priekšvēlēšanu Programma
87,Latvia,87423,New Era,200610,Jaunais laiks. Priekšvēlēšanu programma
87,Latvia,87430,Democratic Centre Party,199306,"Democracy, Stability, Development"
87,Latvia,87431,New Party,199810,Jaunas kristīgās partijas. Programmas pamatnostādnes
87,Latvia,87520,Christian Democratic Union,199306,Programme
87,Latvia,87521,Latvia’s First Party,200210,Zīmju Programma
87,Latvia,87610,People’s Party,199810,Tautas Partijas Rīcības Programma 1998. Gada 2. Maija Manifesta Izpildei
87,Latvia,87610,People’s Party,200210,Tautas Partijas 4000 zīmju programma
87,Latvia,87610,People’s Party,200610,Tautas partija. Priekšvēlēšanu programma
87,Latvia,87611,Coalition Latvian National Conservative Party and Latvian Green Party,199509,Latvian National Conservative Party - the Green Party of Latvia
87,Latvia,87620,Zatlers' Reform Party,201109,Zatlera Reformu partija priekšvēlēšanu programma
87,Latvia,87630,For Latvia from the Heart,201410,Priekšvēlēšanu programma
87,Latvia,87640,New Conservative Party,201810,Valsts pārvalde
87,Latvia,87710,Latvian National Independence Movement,199306,Programme
87,Latvia,87721,For Fatherland and Freedom,199306,Election Leaflet
87,Latvia,87721,For Fatherland and Freedom,199509,Union Fatherland and Freedom
87,Latvia,87722,Popular Movement for Latvia-Zigerista Party,199509,Popular Movement for Latvia
87,Latvia,87723,For Fatherland and Freedom - Latvian National Independence Movement,199810,Rīcības Programma
87,Latvia,87723,For Fatherland and Freedom - Latvian National Independence Movement,200210,Priekšvēlēšanu Programma
87,Latvia,87723,For Fatherland and Freedom - Latvian National Independence Movement,200610,"Apvienība ""Tēvzemei un Brīvībai""/LNNK. Priekšvēlēšanu programma"
87,Latvia,87730,Who owns the state?,201810,"Cienījamie Latvijas pilsoņi, vēlētāji, mūsu valsts patrioti!"
87,Latvia,87810,Latvian Farmers’ Union,199306,Pre-Election Bulletin
87,Latvia,87811,"Coalition of Latvian Farmers' Union, Latvian Christian Democratic Union and Democratic Party of Latgale",199509,Electoral Union Farmer’s Union of Latvia-Latvia’s Christian Democratic Union-Democratic Party of Latgale
87,Latvia,87901,Latvian Association of Regions,201410,Priekšvēlēšanu programma
87,Latvia,87951,Equal Rights,199306,Policy - Economy and Social Sphere - Ethnic Relations - Citizenship - Latgalia Region
88,Lithuania,88031,Working for Lithuania,200410,SUVIENYKIME JĖGAS ŽMONIŲ GEROVEI! Algirdo Brazausko ir Artūro Paulausko koalicijos “Už darbą Lietuvai” 2004 m. Seimo rinkimų PROGRAMA
88,Lithuania,88041,Coalition of Rolandas Paksas ‘For Order and Justice',200410,Rolando Pakso Koalicijos “Už tvarką ir teisingumą” Programa
88,Lithuania,88042,Coalition Labour Party and Youth,200810,DARBO PARTIJOS RINKIMŲ Į LIETUVOS RESPUBLIKOS SEIMĄ PROGRAMA
88,Lithuania,88220,Lithuanian Democratic Labour Party,199210,Programa
88,Lithuania,88220,Lithuanian Democratic Labour Party,199610,"Su darbu, darna ir dora - į XXI amžių"
88,Lithuania,88320,Lithuanian Social Democratic Party,199210,Programa
88,Lithuania,88320,Lithuanian Social Democratic Party,199610,"Už darbą, tiesą, teisingumą"
88,Lithuania,88320,Lithuanian Social Democratic Party,200810,Lietuvos socialdemokratų partijos 2008 metų rinkimų į LR Seimą programa
88,Lithuania,88320,Lithuanian Social Democratic Party,201210,SVARBIAUSIA – ŽMOGUS!
88,Lithuania,88320,Lithuanian Social Democratic Party,201610,"Saugi, solidari ir teisinga Lietuva"
88,Lithuania,88320,Lithuanian Social Democratic Party,202010,LSDP rinkimų. Į lr seimą 2020 m. Programa
88,Lithuania,88321,A. Brazauskas Social Democratic Coalition,200010,A.Brazausko socialdemokratinės koalicijos rinkimų į lietuvos respublikos seimą. Programa (2000m.). Veikime kartu
88,Lithuania,88322,Social Democratic Labour Party of Lithuania,202010,LIETUVOS SOCIALDEMOKRATŲ DARBO PARTIJOS 2020 M. RINKIMŲ Į LIETUVOS RESPUBLIKOS SEIMĄ PROGRAMA „GEROVĖS IR KŪRYBOS LIETUVA“
88,Lithuania,88410,New Union Social Liberals,200010,Naujosios sąjungos (socialliberalų) programa
88,Lithuania,88420,Centre Movement of Lithuania,199210,Deklaracija
88,Lithuania,88420,Lithuanian Centre Union,199610,Programa
88,Lithuania,88420,Lithuanian Centre Union,200010,Naujoji politika Lietuvai. Atsigręžk į žmogų
88,Lithuania,88421,Sajudis Coalition,199210,Programa
88,Lithuania,88422,Lithuanian Liberal Union,200010,"2000 metų seimo rinkimų programa. ""Lithuanian road"""
88,Lithuania,88430,Liberal and Centre Union,200410,"LIBERALŲ IR CENTRO SĄJUNGOS 2004 METŲ RINKIMŲ Į SEIMĄ PROGRAMA.UŽ LIETUVĄ, KURIOJE GERA VISIEMS"
88,Lithuania,88430,Liberal and Centre Union,200810,Liberalų ir centro sąjungos 2008 metų rinkimų į LR Seimą PROGRAMA
88,Lithuania,88440,Labour Party,200410,DARBO PARTIJOS RINKIMŲ Į LR SEIMĄ PROGRAMA
88,Lithuania,88440,Labour Party,201210,Darbo partijos rinkimų į 2012-2016 m. Lietuvos respublikos Seimą programa
88,Lithuania,88440,Labour Party,201610,Programa 2016
88,Lithuania,88440,Labour Party,202010,Darbo partijos rinkimų į 2020-2024 m. Lietuvos Respublikos seimą. Programa
88,Lithuania,88450,Liberal Movement,200810,LIETUVOS RESPUBLIKOS LIBERALŲ SĄJŪDŽIO 2008 M. RINKIMŲ Į LIETUVOS RESPUBLIKOS SEIMĄ PROGRAMA “TAVO GALIMYBIŲ LIETUVA“
88,Lithuania,88450,Liberal Movement,201210,Seimo rinkimų programa
88,Lithuania,88450,Liberal Movement,201610,Lietuvos Respublikos Liberalų Sąjūdžio 2016 m. Seimo rinkimų programa
88,Lithuania,88450,Liberal Movement,202010,Lietuvos Respublikos liberalų sąjūdžio. Galimybių lietuvos programa
88,Lithuania,88451,Freedom Party,202010,Laisvės partijos. 2020 metų Seimo rinkimų programa. Pasiūlymai Lietuvos proveržiui
88,Lithuania,88460,Order and Justice,200810,PARTIJOS TVARKA IR TEISINGUMAS 2008 METŲ RINKIMŲ Į LIETUVOS RESPUBLIKOS SEIMĄ PROGRAMA „UŽ TVARKĄ IR TEISINGUMĄ!“
88,Lithuania,88460,Order and Justice,201210,Trečioji respublika
88,Lithuania,88460,Order and Justice,201610,Siekiai ir siūlymai Lietuvos programai
88,Lithuania,88521,Lithuanian Christian Democratic Party,199210,Programa
88,Lithuania,88521,Lithuanian Christian Democratic Party,199610,Tarnauti Lietuvai
88,Lithuania,88521,Lithuanian Christian Democratic Party,200010,Tarnauti Lietuvai
88,Lithuania,88522,Lithuanian Democratic Party,199210,Lietuvos Demokratu Partijos Seimo Rinkimų Programos
88,Lithuania,88522,Lithuanian Democratic Party,199610,Pagrindines LDP Rinkimų Programos Nuostatos
88,Lithuania,88523,Lithuanian Union of Political Prisoners and Deportees,199210,Programa
88,Lithuania,88529,Lithuanian Christian Democratic Party Coalition,199210,Average of (88521 + 88522 + 88523)
88,Lithuania,88620,Homeland Union,199610,Lietuvos Skėmė
88,Lithuania,88620,Homeland Union,200010,Naujas vėjas tėvynės sąjungos (lietuvos konservatorių) programa. Lietuvos Respublikos 2000 metų Seimo rinkimai
88,Lithuania,88620,Homeland Union,200410,Į sėkmės Lietuvą. Nauja sutartis su Lietuva. Konservatyviosios programos principinės nuostatos
88,Lithuania,88621,Homeland Union - Lithuanian Christian Democrats,200810,TĖVYNĖS SĄJUNGOS-LIETUVOS KRIKŠČIONIŲ DEMOKRATŲ RINKIMŲ PROGRAMA
88,Lithuania,88621,Homeland Union - Lithuanian Christian Democrats,201210,Kartu pasiekėme daug. Nesustokime
88,Lithuania,88621,Homeland Union - Lithuanian Christian Democrats,201610,TS-LKD Planas Lietuvai
88,Lithuania,88621,Homeland Union - Lithuanian Christian Democrats,202010,TS-LKD Programa
88,Lithuania,88630,National Resurrection Party,200810,Tautos Prisikėlimo partijos 2008 metų rinkimų į LR Seimą programa
88,Lithuania,88710,Lithuanian National Union,199210,Programa
88,Lithuania,88810,Lithuanian Peasants Party,200010,Lietuvos valstiečių partijos lr seimo rinkimų. Programa. “Stiprus kaimas – Stipri lietuva”
88,Lithuania,88820,Union of Peasants and New Democracy Party,200410,TEISINGUMAS IR GEROVĖ VISIEMS. Kazimieros Prunskienės – Visuomenės lyderių koalicijos Valstiečių ir Naujosios demokratijos partijų sąjungos rinkimų į LIETUVOS RESPUBLIKOS Seimą programa
88,Lithuania,88820,Lithuanian Peasant and Green Union,201210,Lietuvos valstiečių ir žaliųjų sąjungos programa
88,Lithuania,88820,Lithuanian Peasant and Green Union,201610,Darnios Lietuvos Vyriausybės programa - Lietuvos valstiečių ir žaliųjų sąjungos 2016 m. LR Seimo rinkimų programa
88,Lithuania,88820,Lithuanian Peasant and Green Union,202010,LVŽS seimo 2020 rinkimų programa 
88,Lithuania,88951,Lithuanian Polish Union,199210,Deklaracja wyborcza
88,Lithuania,88951,Election Action of Lithuania’s Poles,200010,Rinkimai 2000
88,Lithuania,88951,Election Action of Lithuania’s Poles,201210,Program Wyborczy Akcji Wyborczej Polaków Na Litwie
88,Lithuania,88951,Election Action of Lithuania’s Poles,201610,Lietuvos lenkų rinkimų akcijos – Krikščioniškų šeimų sąjungos programinės nuostatos
88,Lithuania,88951,Election Action of Lithuania’s Poles,202010,Lietuvos lenkų rinkimų akcijos – Krikščioniškų šeimų sąjungos programinės nuostatos 2020 m. Seimo rinkimai. Šeima. Sveikata. Saugumas. Lietuva – vertybių ir gerovės šalis 
88,Lithuania,88952,The Way of Courage,201210,Drąsos kelias politinės partijos rinkimų programa
89,North Macedonia,89031,Coalition Civic Option for Macedonia,201404,Храбро за Македонија! Програма граѓанска опција за Македонија ГРОМ
89,North Macedonia,89221,League of Communists of Macedonia - Party of Democratic Change,199011,Programme
89,North Macedonia,89221,Social-Democratic League of Macedonia,199410,Election Programme
89,North Macedonia,89221,Social-Democratic League of Macedonia,199810,Election programme - Elections 1998’
89,North Macedonia,89221,Social-Democratic League of Macedonia,200209,Има надеж за Македонија
89,North Macedonia,89221,Social-Democratic League of Macedonia,200607,Македонија напред не назад. Економија Едукација Европа
89,North Macedonia,89221,Social-Democratic League of Macedonia,200806,Сите под исто сонце
89,North Macedonia,89221,Social-Democratic League of Macedonia,201106,За твојата иднина
89,North Macedonia,89221,Social-Democratic League of Macedonia,201404,Да ја вратиме средната класа Промени за нов почеток
89,North Macedonia,89221,Social-Democratic League of Macedonia,201612,План За Живот Во Македонија
89,North Macedonia,89222,Alliance of Reform Forces of Macedonia,199011,Programme
89,North Macedonia,89222,Liberal Party,199410,Основи на новата меѓуизборна партиска програма
89,North Macedonia,89223,Young Democratic Progressive Party of Macedonia,199011,Programme
